ID	Label	Notes	lSF	lFP	lRMF	lCMF	lPOB	lLOF	lPT	lPOP	lMOF	lRAC	lCAC	lINS	lPRC	lPOC	lSUPRA	lSP	lIP	lPARA	lPCG	lIST	lPREC	lCUN	lPERI	lLIN	lLO	lTRANS	lBKS	lST	lMT	lIT	lTP	lENT	lPHIP	lFUS	rSF	rFP	rCAC	rCMF	rPOB	rLOF	rPT	rPOP	rMOF	rRMF	rRAC	rINS	rPRC	rPOC	rSUPRA	rSP	rIP	rPARAC	rPCG	rIST	rPREC	rCUN	rPERI	rLIN	rLO	rTRANS	rBKS	rST	rMT	rIT	rTP	rENT	rPHIP	rFUS
sub_11	Label 11	Notes 11	4.69686608688619	4.57311497942053	3.94672541468047	3.05086515062868	1.55667570487123	2.22340795572897	4.81868399893458	4.32708111631234	2.68715895846939	3.88034422786146	2.58764133029426	0.457959332801789	5.09685237549495	3.33804928908329	2.65037272756425	5.68294332103877	0.0824812595244255	5.77648751428836	4.54238590601633	2.62587974590141	5.93785764156465	5.97603071734179	2.23380577561541	0.385188344275943	4.35460553504493	1.14508375221796	2.22963162548315	0.619310497730849	4.25597638105783	5.6812603531644	5.3799368595886	2.72879962516144	1.99261953809599	2.22689188200374	5.88900612300559	3.84303019747017	2.97760988799968	0.430231227689894	1.03196522594089	3.27646759777968	5.89352414007266	5.58378851417239	2.03173382590039	1.99973396503561	3.35191138331331	2.69913355256484	4.83215661569615	1.2137981583969	2.75729293502756	0.594923294259098	2.14814021736564	1.2726718365795	0.971906266805827	5.10019656029962	5.88249105146577	1.77194308073725	2.91480050447898	5.81866101285679	0.152620977190664	3.6036734849707	3.26172349505872	3.25410317756394	4.56929264731079	3.36443772902845	3.46539012784106	1.02508893321225	5.11783407063225	0.0354616652193842
sub_12	Label 12	Notes 12	3.90521576113488	0.365082819476543	4.90735432162829	5.44077114399232	3.61571373723482	5.80658545614255	4.55277472278925	5.02146580161194	4.51371205911393	5.52823322100832	4.1441641211611	1.19554990218485	3.39872130746325	4.87735832419795	0.108285006446652	3.473503282135	2.64253643180149	2.8031200515236	2.70291733723392	0.155265753734954	3.91812393243631	0.617387781446171	4.1133534116644	0.253067853540695	3.6529904605914	4.48526141529467	0.131257132006034	2.04450216544534	5.32079316752984	2.00704694420665	5.07792458840808	3.99394463937366	2.39244576089919	2.41187129011518	2.7541584908351	3.39507149108259	4.45260778676414	5.89836435238812	2.54265260106112	5.29534004168382	4.99035915876975	1.5834445801793	5.93791041366381	0.42262554342286	2.57105308395081	4.491413257919	4.9199149868649	1.42646634564258	4.09529096567933	1.591433641742	3.1549326557219	5.39225132203279	5.33547573701236	1.25492220472397	0.246360124406073	5.36862850335837	3.60290025801055	1.40523134147995	1.95578231933018	3.14831488537125	0.0221492220953359	5.16887308968963	1.50543884235949	0.911480568162386	2.91136542138073	4.88275385312746	1.77000583138601	5.16431030404199
sub_13	Label 13	Notes 13	5.7680692330424	3.26170650214644	1.95816963217636	0.721699581461447	1.95478459716454	4.55540957461065	2.10200983422587	0.212435710234517	0.284819134996798	5.91229729940123	1.027716378158	2.41463372808917	1.79724464795378	1.73739873968568	2.53319860547491	4.92015533432552	0.906897069399888	3.12259140585069	1.55355257750697	1.66325252621013	1.17331643361545	2.00963418478039	5.94769816486873	4.27559069403564	3.37950679258226	5.64181393530979	5.9422809318879	2.99793842844013	0.72661219451773	2.08384689447889	2.04089604267282	3.87443796911199	5.82836698536963	4.58869042253658	1.24467398777728	0.60057590453631	1.95796457695687	2.72125595803283	5.76220006333647	4.24489850101685	5.79524671860496	1.6935558157928	0.409235713472869	0.288783750725316	2.37645485683997	4.96613489591762	3.72450446567506	1.90009058765101	4.79280023633722	2.97658432955127	0.580127147026559	2.70091124742879	4.67980868778444	4.37029587126549	5.30456357211563	0.219616711914663	4.3128098505776	1.41171950377583	5.19481302736755	2.55933050232703	5.40174199126497	4.77384133680801	2.10365924926081	2.1116902779129	0.895764142993478	1.21396373814198	4.4979472150034	1.11994995998658
sub_14	Label 14	Notes 14	1.46297136617796	4.66161183191091	0.661185533018888	3.60987691371664	1.18468507640148	2.62860226782428	5.11842578926377	1.18070207089308	1.24691315828018	2.23017582819884	3.5075886311453	2.72955513576407	3.08773352257883	4.77350183089663	3.43928207915482	1.42832379310488	3.47797062034829	5.21506394720793	1.17603644846761	4.17016646913951	3.90204109710251	5.34614029253219	1.61868151745243	1.3873621622038	0.0488097111198575	1.93271119164347	0.4956417176716	2.8306961885837	0.539514155906191	4.079502953027	0.593841994373826	3.60108265299295	5.01362763908619	2.01072950738524	4.10055068681586	1.58019595997759	0.345406610325302	3.8917864394845	1.26698359630738	4.04229928757948	1.38331126079958	4.07499834525813	4.82893741403329	2.6812180622301	3.77832200021855	5.30616926305744	5.31004442386612	0.563149826975281	1.34389671186371	3.04448915325757	4.357541361132	4.90714559154015	0.216242056436235	5.55748068209001	2.94528886864683	5.68710149235351	1.7168326980608	4.76328697602678	0.0261247260209299	3.09685916133253	4.98947008940548	4.29343943233666	3.0869212604487	2.80996599368996	2.68344351160369	5.63908363056301	5.78184753956483	1.50457360097159
sub_15	Label 15	Notes 15	4.71297151577293	3.87503172516163	0.696172631043191	5.20800162755231	4.39439091468659	0.69924638783206	5.96667338349862	5.97082566526302	0.0782948098117675	5.15302493809027	3.83396320169204	3.57757478876803	1.71498021398667	0.66770567662251	3.42092420938551	4.50506950994424	1.92406251066904	2.56252713825799	5.97875641319405	4.74172162968938	0.734271488540341	5.06522186628924	0.720249510036424	4.58379800540211	0.84090784540488	0.00640596092932344	4.6513033837673	3.61009030481575	1.98781803496172	2.92274298826987	2.10782796379213	5.12915884813627	1.76243629495338	4.26058597197308	0.0801247805007352	3.35318508241498	2.01696747429086	1.85748607424324	0.170512859090502	5.80371437780863	0.10487812944519	2.88613832095352	3.82113129730777	0.46644867203303	3.12010617465972	2.18958536497693	3.53138875321626	3.92247072541818	1.434268818713	2.33408277005644	4.32343565699999	1.28925008268417	3.5509208117291	3.40443822097677	0.331715106524838	1.0120952760403	5.45879023976271	2.14803791600485	4.16548113263635	5.17799736786526	2.52189914912857	5.98639996042674	3.95024972042638	2.14441806919087	4.32988036940296	1.74952609304116	0.763518843686573	5.29812510167798
sub_16	Label 16	Notes 16	0.963804435820042	1.83383923542227	3.55263308555209	3.17081617548445	2.7578524698599	5.14036434790326	2.61267747362462	5.50170369631125	4.09341179842023	0.968610293244091	3.93409156348423	5.13373979559225	0.679914655182647	1.90278806866647	1.02416182691663	4.82725902655243	4.76770446247278	3.01516950459352	3.14403716744133	2.41253027928554	4.76240189048577	5.89698685721439	4.12818661444584	5.59982818897796	4.24687063918774	4.44115125425342	4.80128842523384	4.15744133633715	3.91395647091686	5.90048618000295	3.58602250611784	0.660572117062221	0.744094687903492	4.57844044007927	3.10795943417113	1.21515033873493	5.01654691133589	3.86300959101389	1.27850966607256	5.11783073802539	0.735676369173802	4.86908964418343	5.70196939316079	4.63145982916411	4.66446476455112	1.80126291069901	0.0772959399866453	3.3292000673768	0.18472079065683	5.05808079641362	3.6534033147906	2.1640853732841	0.438862974908437	4.51351437823585	1.39362452275326	2.98884549885681	5.27885094697207	1.76082500121043	5.35308361021378	3.01718106187131	4.66371853830163	2.48926160972007	0.679165013888639	2.65024226060273	0.0200186333124248	0.889633640361325	5.27263264797093	1.88567936113955
sub_17	Label 17	Notes 17	1.6202222205807	2.41287839656411	2.04939562063402	3.0530448702001	4.11355291967401	4.85238015011438	3.57003233628719	4.96132541179986	2.39906612563342	0.218509182027739	2.81516349757405	5.60692300566673	2.57527455371458	0.359621163296661	4.58043880754944	5.82131635164166	0.0693666094517806	1.35669945614359	1.79338124492052	0.33543717960833	1.24036314082721	4.0281732987398	3.1913664168353	1.7344019908001	1.54185314936387	2.61065352016089	1.84169043497244	0.801907810627578	1.53218200373636	0.864201943660884	0.804720763589132	2.95644390309872	2.30446621646844	0.673696272433956	4.59464651965622	0.409834542822876	3.16110712668459	4.8432669926619	0.574289776298484	3.13569997287802	5.12998185895599	5.61293181557839	1.46380579415872	1.47641223900042	4.01589329010785	4.92246716221026	4.47047725067832	4.07999852865073	2.8350078992037	2.18728744946362	2.36329593939145	0.584496884587014	3.06508404342111	0.753396316362696	0.808568428651134	1.73248113001339	3.85495632372111	4.37211385302529	5.84101931481161	3.0214797859038	4.09579036719315	2.2167580245687	3.51907618083374	4.02352744404387	4.93559051404762	1.02003021116023	2.15378569623291	2.01155574715766
sub_18	Label 18	Notes 18	0.945843162375279	0.0167121053636543	0.536382518847617	3.69403902840557	4.26213248930456	2.27458305578905	2.52313922475358	3.8504827182034	3.45340106349979	3.54406893394381	4.09524046790421	0.647973427198721	1.60805780475459	3.80553504397561	0.590473618409444	3.63474951069601	0.31761942252317	2.86362125910512	3.89087411894814	1.87030493634077	0.0628947754274485	4.5663456042794	1.39535444509163	4.20066804626094	4.33935000321143	4.41747512533833	4.16181166454527	3.84710335125545	1.61752254611179	2.01193260306132	2.60372661058459	4.40257907468294	2.19462685168546	0.732592001887672	2.97506191399604	3.97863471234349	0.979540498276036	3.62262983867578	3.14957812364361	2.77726378260821	4.66243407568858	0.261585782124906	1.08667309265187	1.08718330933333	0.0629676502792196	0.908456129233767	4.78245863658525	1.43200536283646	1.82463219813028	3.05679663467775	0.947363619837967	3.89684930860034	3.8497592220409	5.68849921535083	1.75863446964891	5.39299307985759	1.88018606614955	4.47760002518355	2.73805623929569	5.98938703141645	4.89175601991117	1.21255612622947	4.09300089173916	0.681561094814738	1.29748779087122	1.01642187398947	3.78862154497311	3.83051484175271
sub_19	Label 19	Notes 19	5.5378820045859	0.980932089138192	0.814624199390436	2.86772953670655	2.70544751325334	1.04270000294203	5.58298155738394	3.90935439828035	4.65433379207373	4.92138942851553	1.276926610068	5.3159970593866	1.24459722600073	3.26893723977079	1.8224401084402	5.28320764381327	5.39493850537616	1.27883210402666	0.427874699993175	1.548354645619	0.578628974232665	5.90327945152735	0.230307175326881	4.85831034256451	3.35651348945366	3.41544776955067	4.33528000508597	2.32749068017625	0.42981840466469	2.5133148803693	0.82180686583318	2.19004422559493	0.791814908018656	5.13105144995592	2.00406818483841	1.1265925227886	2.33282210977579	5.95617574981685	3.84526283123799	3.68757805422083	1.36797134721715	1.16822774459626	1.71977402786199	3.23067171115768	2.24723281898838	5.92613695434454	1.22809166019363	5.62042582620069	5.64659290617732	4.0704743718139	3.03988961437304	4.99473957359412	3.25206329208804	2.22747943003949	2.62440672271594	0.139516712767603	2.81125104547647	3.38948959246208	3.41535675722213	2.78303263318909	0.510373483624839	5.39751813238534	0.282621959262505	0.400420449330651	5.51137997572346	0.896192269485513	2.06619074394668	0.516099018761361
sub_20	Label 20	Notes 20	5.68567882392425	4.29707189831626	3.33304273324415	1.31875210811688	1.14672880251565	0.451563399829577	2.68036926539903	4.63408516175811	3.4907946597897	1.4872132962784	3.91385758554691	5.19978974296541	1.81166709317548	4.97113753459495	0.760439577007757	1.91962157770197	1.54230913046535	0.0162880114512025	5.49375748398548	2.36947964573457	0.367731729155618	2.11247903336445	4.50604740266055	1.9614700710885	2.01210094470717	0.129015024436726	4.98672962102367	1.34888564468957	1.35821117374633	4.43032859607146	2.72231311508164	5.81177117072053	0.0743002286760686	3.4427869598836	0.414434216534515	0.880599032068688	0.143701306278059	4.77359249938146	3.01648187071595	5.46541750334878	0.581815658415616	1.53284942051924	4.91765736232965	5.30786157851938	5.95994705457537	0.747988798483612	3.34543365594257	4.20180590682596	4.81454529469757	1.82073164161187	2.04893047009435	4.44379623974918	2.28580591637953	3.50225334815594	4.62047613423541	1.97893701427293	3.59378893306327	2.54590668230392	5.54076933437891	0.543649216973176	0.95724911430194	2.12703423325753	4.4731134503374	4.17119663374045	0.495958957380397	0.489135343052455	5.5291442206513	4.84226915283031
sub_21	Label 21	Notes 21	0.0583491108948917	1.39774756118361	0.0396513229084781	3.75732086208414	1.12811932955813	0.406401670999863	2.47691856649277	0.532769216358429	2.25213967783022	2.96089900579095	0.617372899253706	5.17824627165201	0.102756201246655	0.334603047876197	1.36393980111365	5.54825191562808	2.1167718742825	0.885011686459656	2.58803023987165	1.03826961149059	3.21217365526711	4.80531055224824	5.04832130806912	5.46654423080874	2.41754907798124	0.303949872698829	0.266126345784193	0.640741074657797	5.90913117645491	0.71739376551146	2.31612454866358	0.88189020424454	0.554695732070407	5.62696455866122	4.01006223066555	0.000741269921140431	1.4522710342128	1.32619125547013	3.37341593002859	5.82457400170187	5.81864198678601	2.4935345655086	1.51561464122015	4.5247075277917	5.44871552100291	4.30193314284412	5.09377793672742	2.52835398203298	2.20593104782014	5.20257190401029	5.44351552185097	0.930494897548394	0.80607498384501	5.05481266691235	5.66447636421815	2.77220282507285	3.86742099097224	3.67511332157987	4.84666316843013	2.13513806043341	2.61168694493541	0.847769177003459	0.584825211816301	5.35883613413797	2.27517091591032	5.21885830836576	2.07671304729795	1.00117146624074
sub_22	Label 22	Notes 22	2.00900882603718	0.212161839778383	5.14158016941492	4.20234027581136	5.77106441849202	2.74197767419349	0.446778588217968	4.2236226389408	1.32210447594518	0.201745219397738	3.34139940764594	3.99299252591293	1.89210685624524	1.87373149218596	4.75526917546287	0.0477204431063052	0.0956990884223801	4.88677983319926	2.35906312215377	1.9607323693191	2.3847110592865	2.30051167748057	3.84147378506402	1.23228067331215	4.88389880553657	0.767281324077053	3.53127642948972	3.41252217689464	4.94982582075558	3.18065078723305	4.42595177435716	1.64353179951518	3.29416836139701	1.31456631854681	2.73092319905691	0.336905969733179	2.00783775332658	1.61183073920485	3.90733294871256	4.89041400477896	4.11587557654894	2.92567134073537	3.48703260763757	5.46195119123183	3.6187265441838	0.532865504115636	4.66975907421204	0.0522246241472508	0.703254940021718	3.34859307018704	3.11019437023325	2.95250811205606	2.5573840612258	0.0601160027138727	2.48599847258038	4.55843870678045	5.34912686618281	4.48042761312603	5.13400668313184	0.727378149863364	2.36774156627872	5.65509143517293	0.0615203707264462	3.80902903360783	2.38186637790289	4.36070111361543	2.69864724408054	5.5246437836942
sub_23	Label 23	Notes 23	1.19978957787655	2.9960778311235	3.83987971955334	3.1191404867033	4.69130563196736	0.236712165071697	2.63689328108175	1.37602057456699	3.54372523831464	5.51021137460454	2.63695733404526	5.13077302001972	1.387205804372	0.765836971345118	4.26962670957688	1.75282389664349	3.1173480571803	4.00709191590868	1.00040117501117	0.759440626444865	3.08301274210793	2.16997376385842	3.29798538602284	0.074795524298976	2.12675678751008	3.31565934955151	3.63990484828946	1.50562617565168	5.40703412739229	4.53315960502925	5.0828198757939	4.45370881894137	0.238559473621772	4.54032064563092	5.20915534462892	1.04105687661535	5.37249253991268	5.10513911758898	1.18636344707356	5.78033923283972	3.33743545980027	4.08219627409763	4.71687836848902	1.13952469099094	2.09043182569772	2.14023853250226	0.216980707044618	4.82365424421976	1.46556000125312	4.61307327457563	4.97369354171445	5.14978167765089	0.19866763277578	5.42409412987093	0.70097461226526	1.09705352960012	4.63577149706243	4.73061920434632	1.95285232511835	0.536818593887957	3.35679639757537	5.34123697071876	3.37888666252157	2.23066939477841	0.664211199109409	4.6433721736029	4.34882159650709	5.28127810498897
